time,frequency,confidence
10.65,87.739,0.088725
10.66,87.827,0.146029
10.67,87.298,0.141151
10.68,34.162,0.026227
10.69,33.714,0.262305
10.70,34.267,0.342427
10.71,42.317,0.122155
10.72,122.660,0.123161
10.73,121.152,0.037449
10.74,48.304,0.015748
10.75,33.830,0.017673
10.76,33.084,0.070566
10.77,85.919,0.088961
10.78,43.638,0.181135
10.79,43.289,0.099081
10.80,84.783,0.029087
10.81,84.244,0.073353
10.82,84.229,0.158794
10.83,83.427,0.205754
10.84,173.861,0.149259
10.85,172.849,0.134369
10.86,167.875,0.126252
10.87,150.163,0.165275
10.88,150.984,0.049484
10.89,43.911,0.037966
10.90,42.923,0.036387
10.91,42.245,0.121643
10.92,41.786,0.020223
10.93,317.629,0.197413
10.94,318.422,0.389812
10.95,164.909,0.138360
10.96,167.120,0.260411
10.97,172.331,0.119560
10.98,177.348,0.147589
10.99,178.038,0.058261
11.00,47.429,0.242657
11.01,48.792,0.263288
11.02,32.773,0.215304
11.03,32.427,0.358500
11.04,32.346,0.257517
11.05,32.721,0.063544
11.06,33.502,0.183200
11.07,89.366,0.108724
11.08,89.171,0.324325
11.09,176.956,0.241139
11.10,87.717,0.259739
11.11,88.447,0.083978
11.12,33.522,0.106764
11.13,33.817,0.279403
11.14,33.837,0.054413
11.15,33.450,0.027766
11.16,174.430,0.022098
11.17,33.649,0.068610
11.18,32.288,0.044603
11.19,92.081,0.091931
11.20,90.702,0.087287
11.21,33.828,0.096960
11.22,33.632,0.671427
11.23,33.983,0.081709
11.24,43.482,0.099845
11.25,88.785,0.060611
11.26,36.345,0.177540
11.27,34.330,0.072574
11.28,32.889,0.099235
11.29,32.457,0.300744
11.30,32.535,0.140211
11.31,32.425,0.105737
11.32,32.217,0.060301
11.33,51.380,0.163369
11.34,51.386,0.164768
11.35,51.182,0.047661
11.36,97.982,0.138356
11.37,96.820,0.260622
11.38,184.597,0.086769
11.39,183.972,0.133014
11.40,185.527,0.106852
11.41,48.802,0.320048
11.42,48.691,0.223058
11.43,97.592,0.175586
11.44,49.608,0.437890
11.45,49.111,0.227453
11.46,95.709,0.103810
11.47,48.686,0.097217
11.48,94.157,0.077230
11.49,181.754,0.042097
11.50,33.492,0.083467
11.51,33.034,0.313319
11.52,97.615,0.071532
11.53,174.005,0.039344
11.54,99.117,0.075432
11.55,89.132,0.121822
11.56,91.586,0.137297
11.57,140.440,0.095224
11.58,318.479,0.100359
11.59,161.878,0.061858
11.60,32.041,0.211300
11.61,119.651,0.071089
11.62,32.365,0.088670
11.63,32.186,0.615176
11.64,32.189,0.565432
11.65,255.797,0.094413
11.66,253.384,0.194851
11.67,243.411,0.069831
11.68,32.965,0.061933
11.69,32.910,0.033468
11.70,40.245,0.019357
11.71,121.605,0.047911
11.72,120.178,0.555860
11.73,121.635,0.127471
11.74,135.573,0.179082
11.75,274.030,0.191098
11.76,271.239,0.375016
11.77,267.281,0.220275
11.78,234.055,0.115501
11.79,154.796,0.042433
11.80,276.487,0.074524
11.81,277.566,0.278318
11.82,276.452,0.392810
11.83,271.918,0.579748
11.84,272.191,0.218277
11.85,116.978,0.230354
11.86,272.793,0.118054
11.87,33.563,0.133148
11.88,32.960,0.267403
11.89,45.811,0.323268
11.90,32.647,0.114884
11.91,129.136,0.073564
11.92,131.845,0.154667
11.93,129.550,0.269864
11.94,129.482,0.161631
11.95,129.870,0.069857
11.96,98.918,0.099383
11.97,97.072,0.074318
11.98,32.233,0.050101
11.99,32.207,0.049269
12.00,32.692,0.085299
12.01,32.616,0.329710
12.02,32.450,0.208984
12.03,32.523,0.149173
12.04,32.842,0.119991
12.05,32.840,0.089152
12.06,130.169,0.032707
12.07,35.064,0.156122
12.08,34.780,0.030530
12.09,33.225,0.049798
12.10,32.652,0.266343
12.11,33.133,0.066218
12.12,33.636,0.104629
12.13,33.790,0.458204
12.14,33.453,0.185774
12.15,33.275,0.164910
12.16,32.951,0.095124
12.17,32.247,0.069261
12.18,258.053,0.111787
12.19,257.629,0.136186
12.20,256.826,0.157537
12.21,32.423,0.309247
12.22,257.134,0.201802
12.23,260.517,0.243661
12.24,32.696,0.137770
12.25,267.512,0.109318
12.26,44.781,0.209906
12.27,44.604,0.249766
12.28,127.420,0.149466
12.29,125.984,0.396825
12.30,125.462,0.138356
12.31,267.410,0.327197
12.32,44.474,0.255036
12.33,44.069,0.502490
12.34,44.164,0.549242
12.35,274.393,0.212553
12.36,32.233,0.152983
12.37,32.401,0.214163
12.38,32.472,0.303897
12.39,32.551,0.087816
12.40,40.482,0.214660
12.41,32.385,0.367452
12.42,32.600,0.414285
12.43,32.648,0.139249
12.44,126.184,0.132830
12.45,254.253,0.140284
12.46,95.596,0.096118
12.47,99.205,0.155345
12.48,98.978,0.244169
12.49,32.680,0.147400
12.50,282.812,0.171478
12.51,283.815,0.261296
12.52,282.978,0.258954
12.53,32.524,0.153725
12.54,32.774,0.471406
12.55,32.574,0.048942
12.56,132.274,0.065701
12.57,133.052,0.141382
12.58,132.322,0.102263
12.59,132.501,0.094659
12.60,359.192,0.152441
12.61,130.822,0.263797
12.62,128.692,0.411176
12.63,129.386,0.289322
12.64,32.257,0.070535
12.65,32.537,0.241104
12.66,32.661,0.095745
12.67,42.490,0.102219
12.68,42.865,0.079096
12.69,43.334,0.490487
12.70,43.531,0.504150
12.71,128.246,0.180190
12.72,128.081,0.096472
12.73,126.210,0.107811
12.74,32.082,0.113443
12.75,32.263,0.146572
12.76,32.351,0.331051
12.77,256.819,0.154265
12.78,44.869,0.034732
12.79,128.925,0.228255
12.80,125.368,0.244643
12.81,33.054,0.077498
12.82,167.875,0.069979
12.83,167.334,0.156228
12.84,174.831,0.446106
12.85,173.263,0.660602
12.86,169.124,0.524353
12.87,167.321,0.357124
12.88,41.907,0.514637
12.89,41.947,0.196489
12.90,167.733,0.051379
12.91,34.077,0.448400
12.92,33.870,0.194843
12.93,43.361,0.067005
12.94,128.406,0.151177
12.95,126.566,0.115565
12.96,176.651,0.123721
12.97,176.586,0.320536
12.98,172.771,0.492178
12.99,169.734,0.609367
13.00,169.113,0.473103
13.01,170.186,0.448891
13.02,34.678,0.400321
13.03,170.659,0.263110
13.04,169.675,0.397214
13.05,168.498,0.547962
13.06,33.927,0.250605
13.07,43.611,0.099145
13.08,167.975,0.086897
13.09,139.022,0.038338
13.10,42.744,0.224692
13.11,43.349,0.239112
13.12,136.409,0.054223
13.13,228.494,0.068313
13.14,34.272,0.172829
13.15,43.960,0.241425
13.16,255.629,0.062437
13.17,206.316,0.125186
13.18,206.133,0.294821
13.19,337.624,0.218377
13.20,340.446,0.271136
13.21,172.721,0.356963
13.22,169.556,0.282794
13.23,167.619,0.129206
13.24,82.487,0.064815
13.25,41.446,0.025396
13.26,40.657,0.025143
13.27,205.001,0.161335
13.28,213.924,0.133905
13.29,42.917,0.073486
13.30,114.674,0.193360
13.31,118.476,0.215651
13.32,119.228,0.218729
13.33,117.674,0.052972
13.34,167.645,0.060037
13.35,84.626,0.064951
13.36,43.036,0.409332
13.37,43.177,0.178696
13.38,43.824,0.133224
13.39,89.517,0.129294
13.40,89.043,0.129397
13.41,88.176,0.202225
13.42,252.882,0.165239
13.43,255.465,0.075263
13.44,92.758,0.025172
13.45,255.829,0.035360
13.46,256.065,0.053449
13.47,253.551,0.104115
13.48,42.956,0.036751
13.49,88.426,0.053126
13.50,225.111,0.105541
13.51,221.831,0.072273
13.52,91.620,0.092889
13.53,90.082,0.146239
13.54,43.996,0.141937
13.55,85.625,0.097770
13.56,85.108,0.058263
13.57,42.461,0.061155
13.58,42.332,0.130167
13.59,120.573,0.134058
13.60,40.456,0.071526
13.61,140.426,0.069516
13.62,140.593,0.146260
13.63,140.874,0.073946
13.64,196.827,0.281747
13.65,191.549,0.210135
13.66,94.370,0.083384
13.67,130.911,0.054415
13.68,133.746,0.132450
13.69,131.827,0.109999
13.70,95.967,0.122476
13.71,156.247,0.075801
13.72,158.477,0.091719
13.73,32.021,0.068387
13.74,314.423,0.191112
13.75,309.134,0.062251
13.76,32.903,0.383081
13.77,125.304,0.115372
13.78,122.853,0.527531
13.79,121.994,0.449607
13.80,121.698,0.400684
13.81,121.044,0.249465
13.82,120.391,0.101462
13.83,87.676,0.210814
13.84,44.238,0.158813
13.85,89.208,0.104587
13.86,88.880,0.091707
13.87,132.343,0.041941
13.88,128.021,0.064889
13.89,124.175,0.129779
13.90,123.791,0.062233
13.91,312.458,0.020450
13.92,87.847,0.038469
13.93,87.510,0.165278
13.94,86.676,0.151380
13.95,85.994,0.168936
13.96,174.150,0.149877
13.97,175.554,0.185699
13.98,965.063,0.069768
13.99,33.351,0.162254
14.00,888.425,0.149311
14.01,118.237,0.143636
14.02,123.185,0.199460
14.03,94.810,0.155884
14.04,95.892,0.168421
14.05,255.069,0.149106
14.06,255.937,0.289002
14.07,127.175,0.116331
14.08,179.270,0.111800
14.09,173.400,0.184185
14.10,168.166,0.143970
14.11,138.842,0.057545
14.12,341.139,0.124305
14.13,177.642,0.119058
14.14,154.818,0.073924
14.15,120.415,0.211831
14.16,121.317,0.216962
14.17,118.796,0.288961
14.18,125.038,0.107355
14.19,258.110,0.275192
14.20,261.951,0.404148
14.21,263.847,0.162043
14.22,264.958,0.101647
14.23,307.832,0.140900
14.24,312.122,0.292602
14.25,313.490,0.369730
14.26,310.116,0.197852
14.27,32.058,0.277037
14.28,32.022,0.251335
14.29,32.216,0.020091
14.30,32.980,0.031322
14.31,33.710,0.049370
14.32,316.963,0.139313
14.33,320.170,0.159883
14.34,332.112,0.202878
14.35,309.975,0.199064
14.36,303.021,0.106788
14.37,1754.731,0.103367
14.38,173.041,0.129572
14.39,34.198,0.327789
14.40,33.311,0.340053
14.41,33.181,0.390742
14.42,171.790,0.164594
14.43,173.167,0.347535
14.44,172.407,0.237983
14.45,169.028,0.302117
14.46,169.659,0.324092
14.47,172.035,0.232992
14.48,172.027,0.295118
14.49,170.109,0.445054
14.50,170.743,0.646002
14.51,169.909,0.507193
14.52,170.753,0.323628
14.53,255.132,0.246074
14.54,255.332,0.239274
14.55,253.973,0.203428
14.56,197.328,0.138247
14.57,192.822,0.138156
14.58,191.948,0.136615
14.59,189.355,0.153262
14.60,188.778,0.155877
14.61,31.936,0.097294
14.62,189.755,0.068255
14.63,191.741,0.078339
14.64,183.520,0.095255
14.65,178.255,0.050134
14.66,90.169,0.078641
14.67,92.442,0.139044
14.68,159.899,0.129695
14.69,97.946,0.083389
14.70,547.692,0.043074
14.71,546.064,0.008680
14.72,1398.423,0.003958
14.73,527.515,0.007787
14.74,1357.171,0.007586
14.75,1345.261,0.032104
14.76,1342.886,0.059298
14.77,1344.909,0.024152
14.78,538.101,0.004042
14.79,1753.741,0.013385
14.80,422.949,0.029984
14.81,430.823,0.008804
14.82,1186.696,0.011315
14.83,1941.055,0.013343
14.84,1950.509,0.033386
14.85,1953.376,0.025973
14.86,559.474,0.023741
14.87,1077.044,0.004570
14.88,1980.047,0.013402
14.89,1982.839,0.028533
14.90,1982.640,0.050290
14.91,1982.933,0.032394
14.92,1336.403,0.026462
14.93,1329.561,0.010369
14.94,1059.569,0.008640
14.95,978.240,0.010585
14.96,1953.658,0.028547
14.97,1952.343,0.031260
14.98,562.161,0.050131
14.99,1160.215,0.009721
15.00,1151.292,0.006295
15.01,1146.995,0.032310
15.02,1007.124,0.067903
15.03,988.759,0.202431
15.04,986.065,0.161410
15.05,1961.555,0.150918
15.06,1958.674,0.354678
15.07,1963.011,0.423660
15.08,1969.331,0.685895
15.09,1966.740,0.429291
15.10,1965.899,0.233401
15.11,1886.630,0.337539
15.12,1934.761,0.385983
15.13,544.606,0.056495
15.14,544.715,0.008676
15.15,1968.511,0.004186
15.16,1971.021,0.002854
15.17,1972.415,0.004031
15.18,1981.688,0.006111
15.19,1978.586,0.010109
15.20,1034.349,0.017415
15.21,1031.415,0.037194
15.22,1029.092,0.054924
15.23,1026.915,0.099432
15.24,1028.389,0.094237
15.25,518.702,0.070771
15.26,530.996,0.117985
15.27,536.733,0.236017
15.28,551.788,0.175151
15.29,556.527,0.125483
15.30,1859.200,0.148600
15.31,1863.886,0.194859
15.32,1972.282,0.174540
15.33,1981.281,0.109712
15.34,1978.991,0.037523
15.35,1122.134,0.025100
15.36,1127.482,0.029300
15.37,1124.813,0.035488
15.38,1299.528,0.065091
15.39,939.227,0.105745
15.40,1030.850,0.191900
15.41,317.353,0.116485
15.42,349.186,0.124368
15.43,1590.096,0.351963
15.44,1589.558,0.572433
15.45,1574.176,0.605917
15.46,1571.913,0.366292
15.47,542.181,0.032320
15.48,532.580,0.033907
15.49,564.759,0.087680
15.50,559.582,0.309267
15.51,553.220,0.283103
15.52,545.250,0.195404
15.53,276.940,0.133798
15.54,269.082,0.322957
15.55,268.949,0.354812
15.56,269.682,0.347836
15.57,271.074,0.108364
15.58,1115.903,0.033026
15.59,1969.350,0.009281
15.60,544.796,0.034203
15.61,551.621,0.140163
15.62,556.214,0.135910
15.63,1726.023,0.188234
15.64,1837.319,0.290911
15.65,1860.241,0.340730
15.66,1964.047,0.112161
15.67,1978.692,0.066195
15.68,1053.560,0.024125
15.69,747.205,0.089193
15.70,63.060,0.038596
15.71,61.849,0.070362
15.72,940.228,0.150661
15.73,1036.262,0.177609
15.74,312.690,0.285521
15.75,307.918,0.174298
15.76,1568.527,0.605791
15.77,1563.681,0.675452
15.78,1560.372,0.669196
15.79,1546.503,0.162278
15.80,1450.677,0.023523
15.81,536.189,0.019386
15.82,567.184,0.216129
15.83,559.251,0.402408
15.84,556.270,0.353725
15.85,552.486,0.240533
15.86,303.734,0.116077
15.87,1037.284,0.151769
15.88,1110.251,0.148563
15.89,1111.319,0.130664
15.90,1095.546,0.123093
15.91,1173.720,0.097778
15.92,267.591,0.032284
15.93,272.141,0.058241
15.94,547.525,0.066818
15.95,552.421,0.129647
15.96,1657.734,0.229122
15.97,1680.425,0.234931
15.98,1852.422,0.230952
15.99,1879.561,0.176439
16.00,1975.312,0.145670
16.01,1981.018,0.101172
16.02,1053.815,0.063817
16.03,1041.135,0.053536
16.04,1029.353,0.097206
16.05,1027.252,0.205372
16.06,1030.672,0.170424
16.07,351.423,0.182641
16.08,1573.813,0.241417
16.09,1570.490,0.744538
16.10,1560.551,0.763203
16.11,1560.015,0.731793
16.12,1559.913,0.200293
16.13,1447.784,0.047079
16.14,531.429,0.023593
16.15,571.983,0.027394
16.16,551.827,0.078592
16.17,546.877,0.073241
16.18,109.743,0.029824
16.19,593.218,0.102844
16.20,594.924,0.137433
16.21,593.718,0.062345
16.22,267.878,0.075516
16.23,1042.628,0.056318
16.24,1036.566,0.080042
16.25,1039.287,0.082871
16.26,1025.162,0.025494
16.27,1450.396,0.188689
16.28,1456.545,0.485148
16.29,1569.467,0.228258
16.30,1610.944,0.579454
16.31,1620.401,0.678107
16.32,1642.859,0.631546
16.33,1831.370,0.379809
16.34,1872.711,0.638878
16.35,1876.736,0.685969
16.36,1874.512,0.607731
16.37,1878.655,0.413360
16.38,1848.983,0.304743
16.39,1787.564,0.486912
16.40,1772.880,0.604959
16.41,1735.714,0.241194
16.42,1602.192,0.083679
16.43,579.962,0.022631
16.44,1038.582,0.085474
16.45,94.939,0.093633
16.46,96.024,0.088682
16.47,97.264,0.085584
16.48,341.347,0.075521
16.49,333.270,0.088009
16.50,320.122,0.080231
16.51,1036.815,0.072819
16.52,1047.964,0.031382
16.53,1082.347,0.023329
16.54,1130.949,0.020604
16.55,1270.133,0.057797
16.56,1301.380,0.344390
16.57,1312.459,0.584476
16.58,1422.503,0.320341
16.59,1444.291,0.503659
16.60,1647.823,0.445673
16.61,1644.497,0.486075
16.62,1664.568,0.539928
16.63,1874.131,0.335046
16.64,1895.031,0.413849
16.65,1931.706,0.461335
16.66,1946.954,0.633989
16.67,1950.968,0.695022
16.68,1948.173,0.509574
16.69,1877.331,0.581813
16.70,1774.450,0.095852
16.71,581.730,0.011589
16.72,1026.099,0.064500
16.73,515.791,0.085016
16.74,343.764,0.102047
16.75,98.808,0.166468
16.76,349.840,0.199574
16.77,260.558,0.270509
16.78,86.555,0.224690
16.79,86.451,0.208664
16.80,86.353,0.023684
16.81,1960.461,0.016123
16.82,1275.660,0.128478
16.83,1298.123,0.616062
16.84,1309.653,0.736796
16.85,1317.901,0.751754
16.86,1427.507,0.502754
16.87,1456.987,0.532731
16.88,1641.495,0.296125
16.89,1613.496,0.464377
16.90,1632.118,0.564968
16.91,1972.059,0.252129
16.92,1963.880,0.411575
16.93,1973.363,0.641263
16.94,1980.434,0.691035
16.95,1978.789,0.703971
16.96,1968.576,0.713038
16.97,1964.046,0.530830
16.98,1767.552,0.071097
16.99,1037.571,0.025200
17.00,375.454,0.080705
17.01,349.192,0.105234
17.02,347.930,0.201176
17.03,348.577,0.226573
17.04,350.275,0.150868
17.05,179.284,0.154244
17.06,178.699,0.280333
17.07,176.278,0.154175
17.08,86.245,0.151844
17.09,85.818,0.044877
17.10,1312.287,0.074268
17.11,1330.281,0.311352
17.12,1355.842,0.393532
17.13,1399.643,0.503116
17.14,1430.859,0.622919
17.15,1472.895,0.358061
17.16,1630.900,0.484251
17.17,1635.435,0.573311
17.18,1670.369,0.529228
17.19,1875.918,0.357159
17.20,1890.686,0.522899
17.21,1918.775,0.561463
17.22,1933.920,0.667429
17.23,1938.015,0.568741
17.24,1893.251,0.360121
17.25,1872.997,0.610677
17.26,1740.985,0.038854
17.27,587.306,0.039211
17.28,1023.772,0.069746
17.29,304.201,0.111240
17.30,343.035,0.110950
17.31,346.589,0.122353
17.32,347.629,0.139562
17.33,348.855,0.105562
17.34,518.871,0.215187
17.35,518.950,0.193263
17.36,496.775,0.031410
17.37,496.906,0.019518
17.38,1279.485,0.109484
17.39,1302.561,0.394350
17.40,1322.636,0.557096
17.41,1331.956,0.464248
17.42,1438.345,0.585879
17.43,1497.844,0.169883
17.44,1618.900,0.502508
17.45,1631.207,0.599738
17.46,1637.463,0.503573
17.47,1944.713,0.380123
17.48,1889.819,0.444615
17.49,1935.066,0.386081
17.50,1946.064,0.471272
17.51,1938.637,0.414902
17.52,1867.416,0.609509
17.53,1872.205,0.631914
17.54,579.306,0.028480
17.55,1040.462,0.017837
17.56,1028.752,0.054874
17.57,96.002,0.154894
17.58,97.433,0.146825
17.59,98.468,0.095796
17.60,98.588,0.069906
17.61,99.175,0.175357
17.62,1007.990,0.125179
17.63,125.384,0.058101
17.64,1039.695,0.021696
17.65,944.118,0.028035
17.66,1164.902,0.015613
17.67,1253.906,0.172986
17.68,1270.990,0.471886
17.69,1290.585,0.546154
17.70,1312.759,0.315589
17.71,1452.849,0.533892
17.72,1569.152,0.230153
17.73,1617.429,0.512028
17.74,1636.296,0.561350
17.75,1715.454,0.442688
17.76,1847.209,0.428158
17.77,1873.197,0.570807
17.78,1882.817,0.639206
17.79,1888.868,0.681045
17.80,1877.579,0.763094
17.81,1863.347,0.807906
17.82,1866.675,0.681713
17.83,581.682,0.063300
17.84,1043.408,0.016763
17.85,1032.755,0.061172
17.86,518.376,0.068237
17.87,335.523,0.082051
17.88,501.532,0.203684
17.89,493.862,0.283631
17.90,502.066,0.279197
17.91,622.222,0.129735
17.92,123.559,0.124647
17.93,123.931,0.083478
17.94,1906.367,0.020241
17.95,1275.274,0.066833
17.96,1295.176,0.457878
17.97,1307.918,0.679356
17.98,1316.939,0.491012
17.99,1440.943,0.640063
18.00,1499.766,0.203028
18.01,1612.031,0.515453
18.02,1621.600,0.626424
18.03,1646.614,0.577588
18.04,1751.759,0.283952
18.05,1874.128,0.483228
18.06,1873.526,0.599553
18.07,1886.167,0.553018
18.08,1884.476,0.636822
18.09,1866.475,0.749717
18.10,1867.618,0.678106
18.11,1740.078,0.088652
18.12,1982.051,0.039649
18.13,1016.560,0.049123
18.14,355.430,0.121176
18.15,332.012,0.192769
18.16,336.244,0.176437
18.17,345.312,0.128687
18.18,334.035,0.122177
18.19,331.935,0.320004
18.20,330.388,0.205122
18.21,197.145,0.102766
18.22,978.391,0.073078
18.23,972.113,0.026970
18.24,178.557,0.071394
18.25,177.496,0.037693
18.26,1252.342,0.219422
18.27,1290.553,0.267016
18.28,1310.261,0.359742
18.29,1435.622,0.485574
18.30,1562.898,0.195481
18.31,1612.247,0.424174
18.32,1620.047,0.500165
18.33,1642.821,0.351758
18.34,1870.322,0.358459
18.35,1954.194,0.386571
18.36,1961.128,0.615199
18.37,1970.620,0.713020
18.38,1969.485,0.704645
18.39,1958.932,0.646443
18.40,1889.542,0.459146
18.41,1868.224,0.483705
18.42,538.390,0.014429
18.43,1041.070,0.069653
18.44,525.751,0.104296
18.45,345.769,0.151574
18.46,345.099,0.140527
18.47,348.214,0.162161
18.48,345.714,0.189274
18.49,174.933,0.163657
18.50,169.687,0.196186
18.51,317.447,0.145803
18.52,172.842,0.136517
18.53,86.451,0.355987
18.54,86.127,0.538453
18.55,85.290,0.488685
18.56,85.245,0.414904
18.57,85.651,0.504474
18.58,85.734,0.528043
18.59,170.800,0.519661
18.60,169.517,0.623867
18.61,169.770,0.588720
18.62,171.847,0.523422
18.63,171.617,0.510264
18.64,171.930,0.631591
18.65,171.113,0.642947
18.66,169.623,0.563952
18.67,169.848,0.640993
18.68,170.955,0.734775
18.69,173.008,0.692864
18.70,170.612,0.437313
18.71,167.962,0.613040
18.72,168.563,0.587329
18.73,172.958,0.632981
18.74,174.671,0.755807
18.75,174.457,0.659830
18.76,172.945,0.415454
18.77,173.029,0.350086
18.78,175.626,0.248765
18.79,170.898,0.271266
18.80,165.703,0.537265
18.81,167.057,0.636360
18.82,168.671,0.327775
18.83,176.501,0.416607
18.84,176.006,0.448037
18.85,86.548,0.202826
18.86,85.791,0.247304
18.87,85.840,0.550303
18.88,86.518,0.726186
18.89,174.272,0.534252
18.90,172.809,0.560334
18.91,169.629,0.405489
18.92,168.997,0.388657
18.93,173.289,0.393420
18.94,174.245,0.426301
18.95,174.123,0.279012
18.96,168.861,0.092376
18.97,166.745,0.092488
18.98,86.444,0.159574
18.99,32.627,0.320323
19.00,257.611,0.368810
19.01,257.763,0.434020
19.02,256.806,0.634314
19.03,255.485,0.430212
19.04,256.365,0.688393
19.05,258.707,0.618378
19.06,259.848,0.352574
19.07,258.075,0.419302
19.08,253.176,0.620018
19.09,253.024,0.679405
19.10,254.592,0.454255
19.11,51.466,0.196111
19.12,52.013,0.082526
19.13,172.302,0.089750
19.14,83.771,0.070305
19.15,83.854,0.096977
19.16,253.442,0.057945
19.17,174.381,0.068727
19.18,174.815,0.117209
19.19,43.284,0.313053
19.20,43.079,0.156950
19.21,83.925,0.208439
19.22,83.914,0.198869
19.23,84.172,0.084334
19.24,43.088,0.069759
19.25,43.681,0.258260
19.26,40.385,0.034207
19.27,315.045,0.057251
19.28,43.496,0.109490
19.29,43.087,0.188623
19.30,43.365,0.230230
19.31,43.635,0.497933
19.32,43.412,0.645774
19.33,43.078,0.491399
19.34,42.730,0.666910
19.35,42.154,0.521626
19.36,41.967,0.448022
19.37,42.274,0.235604
19.38,42.319,0.193201
19.39,42.079,0.132935
19.40,126.502,0.041773
19.41,125.581,0.123776
19.42,125.263,0.099615
19.43,124.765,0.206837
19.44,128.333,0.178595
19.45,129.039,0.180061
19.46,126.805,0.096228
19.47,126.255,0.111297
19.48,41.753,0.109077
19.49,41.825,0.164361
19.50,42.288,0.110236
19.51,126.917,0.145098
19.52,126.513,0.054920
19.53,168.463,0.068053
19.54,1845.845,0.051994
19.55,1844.997,0.177743
19.56,1851.221,0.153880
19.57,32.624,0.122405
19.58,1814.665,0.137252
19.59,42.649,0.121455
19.60,43.030,0.168587
19.61,42.362,0.185278
19.62,42.027,0.297478
19.63,1818.051,0.242996
19.64,128.636,0.116462
19.65,1781.211,0.093828
19.66,170.151,0.063977
19.67,168.752,0.144137
19.68,169.777,0.137636
19.69,173.438,0.213704
19.70,174.542,0.535545
19.71,172.613,0.579319
19.72,170.735,0.461773
19.73,169.609,0.401569
19.74,171.472,0.483650
19.75,168.754,0.364100
19.76,167.759,0.625610
19.77,167.120,0.586269
19.78,167.781,0.330379
19.79,85.649,0.168127
19.80,85.947,0.140406
19.81,168.252,0.124002
19.82,168.418,0.166229
19.83,172.257,0.134802
19.84,173.417,0.166704
19.85,84.636,0.302038
19.86,83.959,0.362687
19.87,83.880,0.419845
19.88,85.243,0.368591
19.89,85.392,0.388485
19.90,84.469,0.312290
19.91,167.075,0.275737
19.92,167.059,0.212771
19.93,254.124,0.155592
19.94,175.570,0.277933
19.95,256.542,0.276189
19.96,126.368,0.223169
19.97,125.016,0.226695
19.98,125.391,0.166262
19.99,255.553,0.120675
20.00,168.384,0.120633
20.01,167.370,0.103216
20.02,251.771,0.032126
20.03,251.565,0.042846
20.04,254.999,0.043526
20.05,256.378,0.047147
20.06,127.325,0.046086
20.07,42.446,0.168208
20.08,169.591,0.237557
20.09,169.637,0.384032
20.10,84.579,0.373942
20.11,42.030,0.259839
20.12,84.818,0.183084
20.13,171.922,0.138649
20.14,168.737,0.247165
20.15,168.534,0.104367
20.16,170.373,0.107481
20.17,42.675,0.226030
